pcap_name,session_identifier,service,protocol,duration,total_count_bytes,total_count_packets,src_count_bytes,dst_count_bytes,src_count_packets,dst_count_packets,src_mean_packet_size,dst_mean_packet_size,src_min_packet_size,dst_min_packet_size,src_max_packet_size,dst_max_packet_size,src_std_packet_size,dst_std_packet_size,src_bytes_per_sec,dst_bytes_per_sec,min_time_delay,max_time_delay,mean_time_delay,std_time_delay,src_port,dst_port,flags,http_method,http_version,http_accept,http_connection,http_user_agent,http_status_code,http_content_length,http_content_type,http_server
zeus.pcap,192.168.10.1__80__192.168.10.5__1093,http,TCP,0.052596,972,9,570,402,5,4,114.0,100.5,60,60,328,220,107.00280370158532,68.99818838201479,10837.32603239790098106319872,7643.166780743782797170887520,0.000080,0.051736,0.0065745,0.01706947607573237732267255963,1093,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1094,http,TCP,0.052819,937,9,525,412,5,4,105.0,103.0,60,60,283,230,89.00337072268668,73.32803011127464,9939.605066358696681118536890,7800.223404456729585944451807,0.000078,0.051915,0.006602375,0.01712659532669511637515515888,1094,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1095,http,TCP,0.052766,972,9,570,402,5,4,114.0,100.5,60,60,328,220,107.00280370158532,68.99818838201479,10802.41064321722321191676458,7618.542243111094265246560285,0.000085,0.051902,0.00659575,0.01712418123407656533203431926,1095,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1096,http,TCP,0.052635,937,9,525,412,5,4,105.0,103.0,60,60,283,230,89.00337072268668,73.32803011127464,9974.351667141635793673411228,7827.491213071150375225610335,0.000088,0.051698,0.006579375,0.01705327505156634128461871536,1096,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1098,http,TCP,0.052234,972,9,570,402,5,4,114.0,100.5,60,60,328,220,107.00280370158532,68.99818838201479,10912.43251521997166596469732,7696.136615997243174943523376,0.000082,0.051384,0.00652925,0.01695353305914433871989830077,1098,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1099,http,TCP,0.052592,937,9,525,412,5,4,105.0,103.0,60,60,283,230,89.00337072268668,73.32803011127464,9982.506845147550958320657134,7833.891086096744752053544265,0.000084,0.051702,0.006574,0.01705680821548979016367395163,1099,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1100,http,TCP,0.052592,972,9,570,402,5,4,114.0,100.5,60,60,328,220,107.00280370158532,68.99818838201479,10838.15028901734104046242775,7643.748098570124733799817463,0.000085,0.051739,0.006574,0.01707079501663586844441772867,1100,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1101,http,TCP,0.052446,937,9,525,412,5,4,105.0,103.0,60,60,283,230,89.00337072268668,73.32803011127464,10010.29630477062121038782748,7855.699195362849407009114136,0.000077,0.051575,0.00655575,0.01701570734461250658706747547,1101,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1102,http,TCP,0.052337,972,9,570,402,5,4,114.0,100.5,60,60,328,220,107.00280370158532,68.99818838201479,10890.95668456350192024762596,7680.990503850048722700957258,0.000073,0.051475,0.006542125,0.01698306680518495163585873302,1102,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1103,http,TCP,0.052652,937,9,525,412,5,4,105.0,103.0,60,60,283,230,89.00337072268668,73.32803011127464,9971.131201093975537491453316,7824.963914001367469421864317,0.000081,0.051783,0.0065815,0.01708458532566711143235064040,1103,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1105,http,TCP,0.052982,972,9,570,402,5,4,114.0,100.5,60,60,328,220,107.00280370158532,68.99818838201479,10758.37076743044807670529614,7587.482541240421275150050961,0.000075,0.052119,0.00662275,0.01719600292037367618683389844,1105,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1106,http,TCP,0.052767,937,9,525,412,5,4,105.0,103.0,60,60,283,230,89.00337072268668,73.32803011127464,9949.400193302632327022570925,7807.910246934637178539617564,0.000082,0.051865,0.006595875,0.01711015243530504026234021539,1106,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1119,http,TCP,0.065827,980,9,525,455,5,4,105.0,113.75,60,60,283,273,89.00337072268668,91.94665573037445,7975.450802862047488112780470,6912.057362480441156364409741,0.000080,0.054661,0.008228375,0.01787241488256063845339301822,1119,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1124,http,TCP,0.053152,937,9,525,412,5,4,105.0,103.0,60,60,283,230,89.00337072268668,73.32803011127464,9877.332931968693558097531607,7751.354605659241420830824804,0.000081,0.052258,0.006644,0.01724049871668450314959936033,1124,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1125,http,TCP,0.057380,972,9,570,402,5,4,114.0,100.5,60,60,328,220,107.00280370158532,68.99818838201479,9933.774834437086092715231788,7005.925409550365981178110840,0.000079,0.056489,0.0071725,0.01863991483349642346213915139,1125,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
zeus.pcap,192.168.10.1__80__192.168.10.5__1126,http,TCP,0.053335,937,9,525,412,5,4,105.0,103.0,60,60,283,230,89.00337072268668,73.32803011127464,9843.442392425236711352770226,7724.758601293709571575888253,0.000080,0.052420,0.006666875,0.01729309574250298887183906398,1126,80,FSPA,POST,HTTP/1.1,none,close,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1),200,none,text/html,Apache/1.3.35 (Win32) PHP/5.2.4
