pcap_name,session_identifier,service,protocol,duration,total_count_bytes,total_count_packets,src_count_bytes,dst_count_bytes,src_count_packets,dst_count_packets,src_mean_packet_size,dst_mean_packet_size,src_min_packet_size,dst_min_packet_size,src_max_packet_size,dst_max_packet_size,src_std_packet_size,dst_std_packet_size,src_bytes_per_sec,dst_bytes_per_sec,min_time_delay,max_time_delay,mean_time_delay,std_time_delay,src_port,dst_port,flags,http_method,http_version,http_accept,http_connection,http_user_agent,http_status_code,http_content_length,http_content_type,http_server,attack
broken_auth_0.pcap,192.168.16.2__59744__192.168.16.5__80,http,0.0,1.4980254843203513e-05,0.0011031754402948738,0.020348837209302327,0.01739623497391699,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10026041666666666,0.02154227485943435,1.0,0.8918918918918919,0.3103448275862069,0.015679973404992106,0.34177026195004107,0.019604265497332043,0.6061457520648165,0.05561292259429084,0.0,2.4533432614473566e-06,9.31672280762796e-06,2.8440962860673483e-06,0.24358974358974358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
jsql_get_search_1.pcap,192.168.16.1__58258__192.168.16.2__80,http,0.0,0.0016282149648071782,0.0017049731755703352,0.03197674418604651,0.02175096393740077,0.0010801226037746596,0.03550295857988166,0.03409090909090909,0.06577000473484848,0.031683596377390016,1.0,0.8918918918918919,0.15715093273035613,0.016732692467518077,0.18271124724050472,0.024842166841439,0.008198562205734472,0.0010891276385114755,2.8001841121053708e-06,0.0014087568804011766,0.0011211495189805685,0.0012222573068190294,0.47435897435897434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.pcap,91.228.167.133__80__192.168.87.191__53189,http,0.0,0.005041954086542914,0.0016594590611377373,0.023255813953488372,0.029349058743479248,0.0007894608077622766,0.023668639053254437,0.028409090909090908,0.14887152777777773,0.027789020433232135,0.0,0.7297297297297297,0.30130016958733746,0.015596864005319002,0.39903152059987557,0.02035953878367054,0.0034814279518290622,0.00025740215538053613,1.505098960256637e-05,0.0016738689276074264,0.0045340122677326854,0.0021061018260630656,0.48717948717948717,0.0,0.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,0.13953488372093023,0.7333333333333333,0.5555555555555556,0.0
http_traff.pcap,10.0.16.22__80__192.168.16.22__35288,http,0.0,0.04130373372611881,0.00016327285494868463,0.00872093023255814,0.0037196643229757314,0.0001022428428184262,0.011834319526627219,0.011363636363636364,0.011600378787878788,0.008997370168021506,1.0,0.8918918918918919,0.011305822498586773,0.002050031858603208,0.005531788997283812,0.0003936123389972005,7.923074328906887e-05,4.071552802312465e-06,2.4501610980921995e-06,0.04718681167208629,0.07438019633990765,0.060539280492596464,0.0641025641025641,0.0,0.2,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.6,0.7777777777777778,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1035,http,0.0,0.17482733666602437,0.0028998992909912394,0.029069767441860465,0.010138353368110684,0.0026619654433797393,0.029585798816568046,0.03409090909090909,0.02095170454545455,0.07808431967247235,0.5,0.8108108108108109,0.07857546636517806,0.04194254370169266,0.07414166929767955,0.06440609691787771,3.646519748479845e-05,2.5045782554762034e-05,2.5551680022961508e-05,0.13986277809495104,0.13117868461529208,0.1297554735541353,0.05128205128205128,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1062,http,0.0,0.00044394901880693367,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.015984601594752703,0.0010801998620605464,2.520165700894834e-05,0.0004991704302839485,0.0004944083114828163,0.00052830081562972,0.14102564102564102,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
broken_auth_2.pcap,192.168.16.2__59862__192.168.16.5__80,http,0.0,1.7763245957955214e-05,0.011257157636329222,0.0436046511627907,0.02501701066001361,0.01063106473505593,0.04142011834319527,0.05113636363636364,0.06674821127946126,0.20789637704109376,1.0,0.8918918918918919,0.3510457885811193,0.1547774053245422,0.3051532857830275,0.17473768196979064,0.7271186347562679,0.8373273996521313,0.0,3.123294690534904e-06,2.2680902681211975e-06,1.5920277888944125e-06,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
broken_auth_0.pcap,192.168.16.2__59706__192.168.16.5__80,http,0.0,1.686310936594354e-05,0.001101008101512369,0.020348837209302327,0.017328192333862555,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.09976325757575757,0.02154227485943435,1.0,0.8918918918918919,0.30864895421141886,0.015679973404992106,0.3398541959798243,0.019604265497332043,0.5471550645263773,0.050373357986233686,0.0,4.066888252630042e-06,1.120050545419026e-05,3.9687457931025115e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
broken_auth_2.pcap,192.168.16.2__59864__192.168.16.5__80,http,0.0,2.228044518575694e-05,0.011160349837377346,0.0377906976744186,0.02347471081877977,0.010582864537727244,0.03550295857988166,0.045454545454545456,0.07364169034090909,0.23282301982999937,1.0,0.8918918918918919,0.3499152063312606,0.16228495442834584,0.3199936306301288,0.21243941190655682,0.5642470330622696,0.6853055916775032,0.0,5.85028008498985e-06,6.454695137583102e-06,4.175295948984975e-06,0.5897435897435898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1103,http,0.0,0.0004316856900075085,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.01513772101972144,0.0011382943848398924,2.835186413506688e-05,0.00048517693775807766,0.00048060526593931945,0.0005134591127995342,0.6153846153846154,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1101,http,0.0,0.00042998451442994516,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.01519719284094993,0.001142765433981429,2.6951772079014193e-05,0.00048321426314891974,0.00047869050002554147,0.0005113744562961704,0.5897435897435898,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
broken_auth_0.pcap,192.168.16.2__59750__192.168.16.5__80,http,0.0,1.327907926564016e-05,0.001107510117859883,0.020348837209302327,0.017532320254025856,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10125473484848484,0.02154227485943435,1.0,0.8918918918918919,0.31373657433578295,0.015679973404992106,0.34560240060864883,0.019604265497332043,0.673606806436842,0.06138143319571275,0.0,2.189137064060718e-06,7.614708662046676e-06,2.1607603912297294e-06,0.28205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1118,http,0.0,0.00045992850784860883,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.01543287038660573,0.0010429230263299296,2.7651818107040534e-05,0.0005174289657104894,0.0005123940981001001,0.0005476688629542691,0.782051282051282,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
jsql_get_search_0.pcap,192.168.16.1__58184__192.168.16.2__80,http,0.0,0.0007654546866986642,0.0009326781227378401,0.020348837209302327,0.01267861193014289,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.0473682133838384,0.026028106557490785,1.0,0.8918918918918919,0.1554550593555681,0.016732692467518077,0.1556357926715139,0.022812702478276253,0.010879259194445769,0.0012660539758208914,2.4501610980921995e-06,0.0008510175977179831,0.0007601610893509095,0.0008548194403697031,0.1282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
broken_auth_0.pcap,192.168.16.2__59708__192.168.16.5__80,http,0.0,1.742466246921688e-05,0.0011031754402948738,0.020348837209302327,0.01739623497391699,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10026041666666666,0.02154227485943435,1.0,0.8918918918918919,0.3103448275862069,0.015679973404992106,0.34177026195004107,0.019604265497332043,0.5340315510742247,0.048996594182751416,0.0,2.3872917121006965e-06,1.1762335366326918e-05,3.0585994146903213e-06,0.01282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1059,http,0.0,0.00045551040622726716,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.015581570785025008,0.0010529697306727373,2.7301795093027365e-05,0.0005122863807970709,0.0005074212837123756,0.0005421996709777249,0.10256410256410256,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
broken_auth_2.pcap,192.168.16.2__59846__192.168.16.5__80,http,0.0,1.7226467256296877e-05,0.011119170400509758,0.03488372093023256,0.02367883873894307,0.010534664340398557,0.03550295857988166,0.03977272727272727,0.07457386363636363,0.2648715605585923,1.0,0.8918918918918919,0.35500282645562464,0.12217081751946145,0.3247463260499144,0.19121743041139502,0.7099400690496833,0.8516229733278246,1.0500690420395141e-06,4.1989913513233595e-06,4.293302416792684e-06,2.650538161458947e-06,0.47435897435897434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1109,http,0.0,0.0004356413361320369,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.016287322642894165,0.0011006527250074687,3.0452002219145907e-05,0.0004894702884656104,0.00048505756143786153,0.0005179792882098048,0.6794871794871795,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
jsql_get_search_1.pcap,192.168.16.1__58288__192.168.16.2__80,http,0.0,0.0016172233886239896,0.0009348454615203448,0.020348837209302327,0.012746654570197323,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04778251262626264,0.026028106557490785,1.0,0.8918918918918919,0.15715093273035613,0.016732692467518077,0.1574203768539664,0.022812702478276253,0.005181805715945606,0.0006005258469190189,2.1001380840790283e-06,0.0017698323928725022,0.0016123496573975332,0.0017750674289590963,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
http_traff.pcap,10.0.16.22__80__192.168.16.22__35334,http,0.0,0.13975360519776195,0.0029656419007272144,0.055232558139534885,0.060830120208664094,0.0010961893362175553,0.0650887573964497,0.05113636363636364,0.13308566433566432,0.02143659146380997,1.0,0.8918918918918919,0.2509892594686263,0.006814970773194449,0.29919069904683315,0.008696885411003262,0.00024699443413688974,1.2902151604745706e-05,2.1001380840790283e-06,0.0939794182617361,0.0599164706882454,0.07296818503834943,0.10256410256410256,0.0,0.4,0.0,0.0,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,1.0,0.6,0.6666666666666666,0.0
http_traff.pcap,192.168.16.20__80__192.168.16.22__42476,http,0.0,0.19060981966605708,0.0754031611358589,0.25872093023255816,0.15794964844635973,0.07119461267855069,0.27218934911242604,0.25,0.07733585858585859,0.28477845071420277,1.0,0.8918918918918919,0.32786885245901637,0.24251322824611463,0.2610704094345633,0.2464997320450053,0.0004619044282075152,0.0006143898568927899,2.1001380840790283e-06,0.09491309465549362,0.018852328039612842,0.03698464749067394,0.15384615384615385,0.0,0.4,0.0,0.0,0.8333333333333334,0.0,0.5,0.0,0.20930232558139536,0.7333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1067,http,0.0,0.0004499113914622771,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.014528589833674475,0.0010925003363274947,4.0252646611514705e-05,0.0005042375277123993,0.0005011192871612033,0.0005334106537063031,0.20512820512820512,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1098,http,0.0,0.00042823379004915184,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.016567077723026416,0.0011195539290954515,2.870188714908005e-05,0.000481411999445318,0.00047671996423077965,0.0005094926934082522,0.5512820512820513,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
jsql_get_search_1.pcap,192.168.16.1__58260__192.168.16.2__80,http,0.0,0.0016465067313329198,0.0017100302993961795,0.03197674418604651,0.021909730097527783,0.0010801226037746596,0.03550295857988166,0.03409090909090909,0.06649502840909091,0.031683596377390016,1.0,0.8918918918918919,0.16054267947993217,0.016732692467518077,0.18514585606160214,0.024842166841439,0.008160827602134752,0.0010770509371062606,2.1001380840790283e-06,0.0013886583375285503,0.0011338192919425412,0.0011978709840206555,0.48717948717948717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1115,http,0.0,0.0006961772016492517,0.03265168120469359,0.14534883720930233,0.9984577001587661,0.0009143431372047829,0.1952662721893491,0.10227272727272728,1.0,0.008940244008224544,0.5,0.8108108108108109,0.8253250423968344,0.0063717206416045655,0.7922885490475836,0.003829472247172417,0.7913401506397356,0.0021507787137567216,0.0,0.0006103729315768603,0.00011229811192823553,0.0002722396802475807,0.7435897435897436,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59110__192.168.16.5__80,http,0.0,0.12442852371661312,0.006774378587848743,0.040697674418604654,0.03250170106600136,0.005858514893495821,0.04142011834319527,0.045454545454545456,0.09713015572390572,0.12888732765690808,1.0,0.8918918918918919,0.2781232334652346,0.12217081751946145,0.3110633177702158,0.1426769630913762,0.00015195518371820217,7.74472467199285e-05,1.7501150700658568e-06,0.09438896617549225,0.07001850830800396,0.07963373951502031,0.6282051282051282,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.813953488372093,0.4666666666666667,0.1111111111111111,0.0
broken_auth_2.pcap,192.168.16.2__59844__192.168.16.5__80,http,0.0,2.480743415048697e-05,0.011111945937901409,0.03488372093023256,0.023452029938761623,0.010534664340398557,0.03550295857988166,0.03977272727272727,0.07353811553030302,0.2648715605585923,1.0,0.8918918918918919,0.34934991520633124,0.12217081751946145,0.31946555409581406,0.19121743041139502,0.5127452278957484,0.6204609716971495,0.0,3.23652591798632e-06,9.169183439947887e-06,3.224504547440187e-06,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1071,http,0.0,0.00044372604919239866,0.0005678427610162218,0.01744186046511628,0.010478566568382853,0.0002935830200929095,0.01775147928994083,0.022727272727272728,0.04971590909090909,0.01291765288408802,0.5,0.8108108108108109,0.15488976823063877,0.006094689309360889,0.17087170007032573,0.006789634578903576,0.015992579316010405,0.001080738864024613,2.2751495910856135e-05,0.0004989534037646666,0.0004941573470183891,0.0005280761837762963,0.2564102564102564,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
1.pcap,149.154.167.50__80__192.168.87.191__53081,http,0.0,0.20868340629490953,0.002168783675026333,0.03488372093023256,0.06713540485370832,8.763672241579389e-05,0.0650887573964497,0.011363636363636364,0.15080492424242423,0.007712031572589863,0.0,0.7297297297297297,0.15036743923120408,0.0018284067928082666,0.19134815733580984,0.0005904185084958008,0.00018101220859479604,6.907819829292306e-07,1.295085151848734e-05,0.10481642991149319,0.13421296095616012,0.0896404708856083,0.34615384615384615,0.0,0.6,0.5,0.0,0.5,0.0,0.25,1.0,1.0,0.6,0.7777777777777778,0.0
http_traff.pcap,192.168.16.20__80__192.168.16.22__42484,http,0.0,0.12806182184359485,0.004904687664808054,0.05813953488372093,0.05370832388296666,0.003285646784572139,0.0650887573964497,0.056818181818181816,0.113071824009324,0.05782738340846965,1.0,0.8918918918918919,0.2080271339739966,0.04194254370169266,0.24997448214261933,0.041463315336442416,0.00023910282311668263,4.220266730112666e-05,3.8502531541448845e-06,0.09446916219233473,0.052407235031486914,0.0703028461588353,0.19230769230769232,0.0,0.4,0.0,0.0,0.0,0.0,0.5,0.0,0.3023255813953488,0.3333333333333333,0.0,0.0
broken_auth_2.pcap,192.168.16.2__59866__192.168.16.5__80,http,0.0,1.7870601698286885e-05,0.011119892846770592,0.03488372093023256,0.023701519618961216,0.010534664340398557,0.03550295857988166,0.03977272727272727,0.0746774384469697,0.2648715605585923,1.0,0.8918918918918919,0.355568117580554,0.12217081751946145,0.325274404040212,0.19121743041139502,0.6887531705268726,0.8254913478677262,1.0500690420395141e-06,3.7271945702757923e-06,4.707592961241836e-06,2.24239123439973e-06,0.6025641025641025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1124,http,0.0,0.0004358147569433419,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.014995289278980573,0.0011275864680649838,2.835186413506688e-05,0.0004896590071780295,0.00048525275602130495,0.0005181779773709025,0.8461538461538461,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
http_traff.pcap,10.0.16.20__80__192.168.16.22__46326,http,0.0,0.021490579455333624,0.0009312332302161704,0.020348837209302327,0.013313676570650941,0.0005696386957026603,0.023668639053254437,0.022727272727272728,0.0512350063131313,0.025064102610917054,1.0,0.8918918918918919,0.1712832108535896,0.015901598470787048,0.1722925507330755,0.02153454329722202,0.0004021354217764386,4.359508893582162e-05,1.4000920560526854e-06,0.024536980526267044,0.021495501985592358,0.02473139230517346,0.24358974358974358,0.0,0.4,0.0,0.0,0.8333333333333334,0.0,0.5,0.6666666666666666,1.0,0.8,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1065,http,0.0,0.80115020609866,0.000688491286575648,0.020348837209302327,0.012769335450215469,0.00034178321742159615,0.023668639053254437,0.022727272727272728,0.047920612373737355,0.015038461566550232,0.5,0.8108108108108109,0.17806670435274166,0.007923096102169156,0.1836595061702933,0.009601741188271125,7.159947058187181e-06,7.017531667862334e-07,2.4851633994935167e-05,0.7733654902470547,0.8015394497041517,0.7743274298509529,0.1794871794871795,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59124__192.168.16.5__80,http,0.0,0.12429143043620958,0.0025863576137888982,0.03488372093023256,0.041596733953277384,0.0013320781807200672,0.03550295857988166,0.03977272727272727,0.15639796401515152,0.03349225140096169,1.0,0.8918918918918919,0.40474844544940647,0.02088816245117323,0.4852021694668041,0.030030973253471746,0.00019258277233861782,1.7628968818364747e-05,1.7501150700658568e-06,0.0957891080466715,0.07993423380441107,0.08495226404383492,0.717948717948718,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.5348837209302325,0.4666666666666667,0.1111111111111111,0.0
jsql_get_search_0.pcap,192.168.16.1__58194__192.168.16.2__80,http,0.0,0.0007449167077598289,0.0009319556764770052,0.020348837209302327,0.012655931050124745,0.0005915478763066088,0.023668639053254437,0.022727272727272728,0.04723011363636363,0.026028106557490785,1.0,0.8918918918918919,0.15488976823063877,0.016732692467518077,0.15504093533524446,0.022812702478276253,0.01116128587696124,0.0013008144827413232,1.4000920560526854e-06,0.0007962231195671186,0.0007396129865350861,0.0007968666886032041,0.19230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
broken_auth_0.pcap,192.168.16.2__59752__192.168.16.5__80,http,0.0,1.6359363199771867e-05,0.0011060652253382132,0.020348837209302327,0.01748695849398957,0.000611996444870294,0.01775147928994083,0.028409090909090908,0.10092329545454547,0.02154227485943435,1.0,0.8918918918918919,0.31260599208592427,0.015679973404992106,0.3443250200734176,0.019604265497332043,0.5658096187317077,0.0516759331609519,0.0,2.2268808065445234e-06,1.0696510974194064e-05,2.9892422250202757e-06,0.2948717948717949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59138__192.168.16.5__80,http,0.0,0.12580105034048575,0.0011226814893374156,0.02616279069767442,0.014311635291449309,0.0007310363261517473,0.023668639053254437,0.03409090909090909,0.057311395202020214,0.021443732233784592,1.0,0.8918918918918919,0.1961560203504805,0.01836717732775577,0.19846975015817112,0.021836796477946986,7.031921221201066e-05,9.558576120674134e-06,7.000460280263427e-06,0.09441725511048386,0.10297263016198849,0.09304310105414099,0.782051282051282,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.23255813953488372,0.3333333333333333,0.1111111111111111,0.0
http_traff.pcap,10.0.16.22__80__192.168.16.22__35284,http,0.0,0.48860534843160247,1.0,1.0,0.33964617827171695,1.0,1.0,1.0,0.028341944665957828,1.0,1.0,0.8918918918918919,0.23007348784624082,0.7639970080616117,0.13534973474165365,0.5902447221064432,0.0003837549748251686,0.0033665750238540946,1.4000920560526854e-06,0.09665310005586829,0.012706939778159976,0.03829805990631609,0.038461538461538464,0.0,0.4,0.0,0.0,0.16666666666666666,0.6666666666666666,0.5,0.0,0.6744186046511628,0.13333333333333333,0.6666666666666666,0.0
zeus.pcap,192.168.10.1__80__192.168.10.2__1059,http,0.0,0.9828243863320849,0.000688491286575648,0.020348837209302327,0.012769335450215469,0.00034178321742159615,0.023668639053254437,0.022727272727272728,0.047920612373737355,0.015038461566550232,0.5,0.8108108108108109,0.17806670435274166,0.007923096102169156,0.1836595061702933,0.009601741188271125,5.21853974236358e-06,5.720351539340707e-07,2.9051910163093222e-05,0.9809686142664251,0.9833031833964238,0.9808768655489941,0.10256410256410256,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1120,http,0.0,6.909580610423583e-05,0.0005252184316269634,0.01744186046511628,0.008913585847130869,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.03828125,0.013238987532945931,0.5,0.8108108108108109,0.11588468061051442,0.0063717206416045655,0.12679909415289425,0.0072157043615389905,0.0869907713391628,0.006853456369421386,3.010197920513274e-05,6.622139618783672e-05,7.249057187984747e-05,6.847253210752562e-05,0.8076923076923077,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1110,http,0.0,0.0004322142105752952,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.015119338970986065,0.0011369124355146447,2.7651818107040534e-05,0.00048547888769794804,0.0004812001446698136,0.0005137339210576115,0.6923076923076923,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
zeus.pcap,192.168.10.1__80__192.168.10.5__1096,http,0.0,0.00043154530173169023,0.0005425571418870008,0.01744186046511628,0.009457926967566341,0.0003008860802942257,0.01775147928994083,0.022727272727272728,0.04225852272727273,0.013238987532945931,0.5,0.8108108108108109,0.12945166760881854,0.0063717206416045655,0.1421285867404763,0.0072157043615389905,0.015142611265452436,0.0011386620300292585,3.0802025233159076e-05,0.00048437488323029677,0.000480447251276532,0.0005125114780761152,0.5384615384615384,0.0,0.0,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,0.023255813953488372,0.13333333333333333,0.0,0.0
broken_auth_2.pcap,192.168.16.2__59840__192.168.16.5__80,http,0.0,2.4047685834293625e-05,0.01111483572294475,0.03488372093023256,0.023542753458834203,0.010534664340398557,0.03550295857988166,0.03977272727272727,0.07395241477272727,0.2648715605585923,1.0,0.8918918918918919,0.3516110797060486,0.12217081751946145,0.3215778611232182,0.19121743041139502,0.5289296743395661,0.6378112481093494,1.4000920560526854e-06,4.095196059492896e-06,8.680533054186967e-06,3.063127702851843e-06,0.4358974358974359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
normal_traffic_1.pcap,192.168.16.2__59164__192.168.16.5__80,http,0.0,0.12410670423963427,0.013891919149594057,0.061046511627906974,0.041279201633023364,0.012770861374041565,0.0650887573964497,0.0625,0.07814321095571096,0.20433378198466504,1.0,0.8918918918918919,0.2080271339739966,0.16228495442834584,0.2376700699386464,0.19363986078060116,0.00019145984799770043,0.0001692634984553105,1.4000920560526854e-06,0.09496293526744347,0.04857985963932892,0.0678928399666261,0.8974358974358975,0.0,0.4,0.0,0.0,0.3333333333333333,0.0,0.625,0.0,0.3953488372093023,0.4666666666666667,0.1111111111111111,0.0
broken_auth_2.pcap,192.168.16.2__59842__192.168.16.5__80,http,0.0,1.9299258858085235e-05,0.011113390830423078,0.03488372093023256,0.023497391698797915,0.010534664340398557,0.03550295857988166,0.03977272727272727,0.07374526515151515,0.2648715605585923,1.0,0.8918918918918919,0.3504804974561899,0.12217081751946145,0.3205217073132898,0.19121743041139502,0.6398318860061882,0.7728909783719189,1.4000920560526854e-06,3.396936823542493e-06,5.626468143162634e-06,2.1934592307522842e-06,0.44871794871794873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0
